Index,ID,SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO,CATEGORIA
5460,5460,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.65,MORT.IGP PIS.1/2 KG 2.5 MC,19.58,7.39,Food
5461,5461,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.046,LOMBETTO STAG. S/PELLE TRAN SV,20.6,19.69,Food
5462,5462,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,0.854,SALSICCIA SECONDIGLIANO PIC SV,8.7,10.19,Food
5463,5463,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG 2,5 LASAGNE ALLE VERDURE",18.35,18.35,Food
5464,5464,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG1,8 PARMIGIANA MELANZANE",21.92,21.92,Food
5465,5465,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG1,8 PARMIGIANA MELANZANE",21.92,21.92,Food
5466,5466,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL70  GRAPPA BARRIQUE 903 40.0,13.79,13.79,Beverage
5467,5467,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G600 SEMI VARI NATURALI MC,6.09,6.09,Food
5468,5468,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL.70 TANQUERAY GIN 43.10,11.89,11.89,Beverage
5469,5469,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G1680 OLIVE BELLA CERIGNOLA MC,9.15,9.15,Food
5470,5470,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G1680 OLIVE BELLA CERIGNOLA MC,9.15,9.15,Food
5471,5471,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G90 FIL.ALICI O.O.  A. PARODI,3.92,3.92,Food
5472,5472,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G90 FIL.ALICI O.O.  A. PARODI,3.92,3.92,Food
5473,5473,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 70 GIN HENDRICK S 44.0,20.99,20.99,Beverage
5474,5474,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 SPALM PEPE VALDORCIA,8.12,8.12,Food
5475,5475,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 SPALM PEPE VALDORCIA,8.12,8.12,Food
5476,5476,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL33 CERDOS VOLAD PALE ALE VAP,23.28,23.28,Food
5477,5477,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G800 40 FETTINE CHEDDAR WELC,5.98,5.98,Food
5478,5478,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G800 40 FETTINE CHEDDAR WELC,5.98,5.98,Food
5479,5479,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.206,1/4 PR.COTTO ALTA QUALITA' MC,22.48,10.19,Food
5480,5480,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.68,"RIGATO PLAST FF KG2,6 CA",26.0,9.7,Altre Forniture
5481,5481,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,5.59,5.59,Food
5482,5482,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,7.454,INS. ICEB. CAL9/11 CS MC(NL I),14.83,1.99,Food
5483,5483,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 COCA COLA ZERO VAP,15.6,15.6,Beverage
5484,5484,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.88,3.88,Altre Forniture
5485,5485,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.88,3.88,Altre Forniture
5486,5486,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.88,3.88,Altre Forniture
5487,5487,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.88,3.88,Altre Forniture
5488,5488,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.88,3.88,Altre Forniture
5489,5489,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.49,10.49,Food
5490,5490,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.49,10.49,Food
5491,5491,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 ACQUA S.BEN MILL NAT LT,8.88,8.88,Beverage
5492,5492,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 ACQUA S.BEN MILL NAT LT,8.88,8.88,Beverage
5493,5493,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84,Beverage
5494,5494,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84,Beverage
5495,5495,IT04157540966_7nd57,09247360960,10,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.094,1/2 COPPA PIACENT.DOP.S/PEL.SV,23.73,21.69,Food
5496,5496,IT04157540966_7nd57,09247360960,4,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,2.8,2.8,Food
5497,5497,IT04157540966_7nd57,09247360960,22,2024-09-05,02827030962,,759.11,7nd57,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 MOROSINA BIONDA,24.36,24.36,Beverage
5498,5498,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,3.498,CULATTA MIGNON RIGOLETTO,88.81,25.39,Food
5499,5499,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,12.0,CL75 PECORINO BIO BLACKSHEEP,47.88,3.99,Food
5500,5500,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G125 FILETTI SGOMBRO RIZZOLI,10.2,10.2,Food
5501,5501,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,KG1 TUORLO D'UOVO P.GIALLA MC,5.97,5.97,Food
5502,5502,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,BOBINA BRICO 500 STRAPPI ARO,5.98,5.98,Altre Forniture
5503,5503,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,BOBINA BRICO 500 STRAPPI ARO,5.98,5.98,Altre Forniture
5504,5504,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 COCA COLA VAP,15.6,15.6,Beverage
5505,5505,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G166 NUTELLA BISCUIT T12,2.12,2.12,Food
5506,5506,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29,Food
5507,5507,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29,Food
5508,5508,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29,Food
5509,5509,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"P/TO FDO 18,5CM BCO NAGGADO MP",16.74,16.74,Attrezzature Sala
5510,5510,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500  RITAGLI SALMONE AFFUMIC.,6.08,6.08,Food
5511,5511,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500  RITAGLI SALMONE AFFUMIC.,6.08,6.08,Food
5512,5512,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL70 ESPOLON BLANCO 40,14.19,14.19,Beverage
5513,5513,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL70 ESPOLON BLANCO 40,14.19,14.19,Beverage
5514,5514,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"CL 100 GIN TANQUERAY    43,1",14.39,14.39,Beverage
5515,5515,IT04157540966_7q5mj,09247360960,22,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"CL 100 GIN TANQUERAY    43,1",14.39,14.39,Beverage
5516,5516,IT04157540966_7q5mj,09247360960,10,2024-09-09,02827030962,,388.98,7q5mj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.892,"GOLDEN ROAST BEEF  SV 2,7KGCA",61.86,21.39,Food
5517,5517,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,10ROT.REG.CASSA.TERM80X80MX12,22.99,22.99,Altre Forniture
5518,5518,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CONF. 10 BOMBOLETTE SELTZ-B,6.99,6.99,Beverage
5519,5519,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL75 GIA ROSSO FONTANAFREDDA,6.69,6.69,Beverage
5520,5520,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 SAMBUCO COLUMBUS 14.0,5.37,5.37,Beverage
5521,5521,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 SAMBUCO COLUMBUS 14.0,5.37,5.37,Beverage
5522,5522,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL100 VODKA  MOSKOVSKAYA 38,9.35,9.35,Beverage
5523,5523,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL100 VODKA  MOSKOVSKAYA 38,9.35,9.35,Beverage
5524,5524,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.142,BRESAOLA P.ANCA 1/2IGP SV MC,45.82,21.39,Food
5525,5525,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G800 WHITE CHEESE CUBETTI ALBA,8.93,8.93,Food
5526,5526,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 STRACCIATELLA MC,5.79,5.79,Food
5527,5527,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 20 GINGER BEER VAP,16.8,16.8,Beverage
5528,5528,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 50 LIMONE SCHWEPPES PET,7.8,7.8,Beverage
5529,5529,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.49,10.49,Food
5530,5530,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.49,10.49,Food
5531,5531,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL20 BRILLANTE RECOARO VAP,10.8,10.8,Beverage
5532,5532,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL20 BRILLANTE RECOARO VAP,10.8,10.8,Beverage
5533,5533,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X9 TARTARE DI BOVINO,29.99,29.99,Food
5534,5534,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"50 PORTA HAMBURGER 19X11X7,5 C",13.21,13.21,Materiali di Cucina
5535,5535,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"50 PORTA HAMBURGER 16X15,5MP",8.6,8.6,Materiali di Cucina
5536,5536,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG 2,3 MAIS SALATO MC",8.99,8.99,Food
5537,5537,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG 2,3 MAIS SALATO MC",8.99,8.99,Food
5538,5538,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,5.67,LIMONI CAL 3/4 CASSA (ZA I),14.12,2.49,Food
5539,5539,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,5.0,G500 CHIPS TRASPARENTI PAI,19.4,3.88,Altre Forniture
5540,5540,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,4.0,"KG2,5 PATATE FETTE C/BUCCIA",24.36,6.09,Food
5541,5541,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.854,POMO. CILIEG. G. MIN  (IT I),10.18,5.49,Food
5542,5542,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,5.477,POMO. CILIEG. R. CS (IT I),13.64,2.49,Food
5543,5543,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,5.59,5.59,Food
5544,5544,IT04157540966_7qw7u,09247360960,4,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,5.59,5.59,Food
5545,5545,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 COCA COLA ZERO VAP,15.6,15.6,Beverage
5546,5546,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 COCA COLA ZERO VAP,15.6,15.6,Beverage
5547,5547,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 COCA COLA VAP,15.6,15.6,Beverage
5548,5548,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 33 COCA COLA VAP,15.6,15.6,Beverage
5549,5549,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG2,7 POLPETTE BOV. COTTE SURG",26.49,26.49,Food
5550,5550,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84,Beverage
5551,5551,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84,Beverage
5552,5552,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG2,5 FIL PETTO POLLO PREC MC",18.99,18.99,Food
5553,5553,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG2,5 LASAGNE VERDI MC",13.0,13.0,Food
5554,5554,IT04157540966_7qw7u,09247360960,10,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG2,5 FIL PETTO POLLO PREC MC",18.99,18.99,Food
5555,5555,IT04157540966_7qw7u,09247360960,22,2024-09-10,02827030962,,605.06,7qw7u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,4.0,CL75 GIA ROSSO FONTANAFREDDA,26.76,6.69,Beverage
5556,5556,IT04157540966_7rjls,09247360960,22,2024-09-11,02827030962,,136.51,7rjls,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CIOT.INOX SALSE 75ML MP,8.28,8.28,Materiali di Cucina
5557,5557,IT04157540966_7rjls,09247360960,22,2024-09-11,02827030962,,136.51,7rjls,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CIOT.INOX SALSE 75ML MP,8.28,8.28,Materiali di Cucina
5558,5558,IT04157540966_7rjls,09247360960,22,2024-09-11,02827030962,,136.51,7rjls,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CIOT.INOX SALSE 75ML MP,8.28,8.28,Materiali di Cucina
5559,5559,IT04157540966_7rjls,09247360960,22,2024-09-11,02827030962,,136.51,7rjls,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CIOT.INOX SALSE 75ML MP,8.28,8.28,Materiali di Cucina
5560,5560,IT04157540966_7rjls,09247360960,22,2024-09-11,02827030962,,136.51,7rjls,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,L20FUSTO FELSGOLD IPA PKEG,59.99,59.99,Beverage
5561,5561,IT04157540966_7rjls,09247360960,4,2024-09-11,02827030962,,136.51,7rjls,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,6.364,INS. ICEB. CAL9/11 CS MC(NL I),9.48,1.49,Food
5562,5562,IT04157540966_7rjls,09247360960,10,2024-09-11,02827030962,,136.51,7rjls,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G600 COMPOSTA DI PEPERONI,5.93,5.93,Food
5563,5563,IT04157540966_7rjls,09247360960,10,2024-09-11,02827030962,,136.51,7rjls,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G600 COMPOSTA DI CIPOLLA,5.93,5.93,Food
5564,5564,IT04157540966_7u5i1,09247360960,22,2024-09-14,02827030962,,57.13,7u5i1,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,7.0,CL75 GIA ROSSO FONTANAFREDDA,46.83,6.69,Beverage
5565,5565,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,5.59,5.59,Food
5566,5566,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,5.59,5.59,Food
5567,5567,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.615,CAV. CAPP. R. CS FILM (IT I),3.05,1.89,Food
5568,5568,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.3,CAV. CAPP. B. CS FILM (IT I),2.72,2.09,Food
5569,5569,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,6.364,INS. ICEB. CAL9/11 CS MC(NL I),11.39,1.79,Food
5570,5570,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,5.87,LIMONI CAL 3/4 CASSA (ZA I),15.2,2.59,Food
5571,5571,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,4.383,LIME CAL. 48/54 CASSA (BR I),15.3,3.49,Food
5572,5572,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.49,10.49,Food
5573,5573,IT04157540966_80yfe,09247360960,4,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.49,10.49,Food
5574,5574,IT04157540966_80yfe,09247360960,10,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG1,7 JALAPENO A FETTE DEVELEY",8.89,8.89,Food
5575,5575,IT04157540966_80yfe,09247360960,22,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 APERITIVO SELECT.,9.69,9.69,Beverage
5576,5576,IT04157540966_80yfe,09247360960,10,2024-09-19,02827030962,,367.87,80yfe,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,KG1 SALSA NOCI MC,12.18,12.18,Food
